NCID,NameC,NameE,NameF,Pinyin,PYA,Strokes,Description,ICF2,IDF2,TF2,MAX2,Boy,Girl,ScoreC,ScoreMax,ScoreAvg,ScoreMin,ScoreStd,IsFree
27507,诗情,诗,情,Shi Qing,SQ,19,成语，诗情画意。,226,526,2389,161,0.1783,0.8217,77,94,83,76,4.1253,100
36581,云瑶,云,瑶,Yun Yao,YY,18,诗词，衣云锦兮佩琼瑶。,258,526,1788,91,0.1033,0.8967,81,96,88,79,4.4328,101
22583,一茹,一,茹,Yi Ru,YR,10,诗词，一任茹荼甘若荠。,222,525,2890,828,0.028,0.972,80,96,89,77,4.7518,101
30372,佳晴,佳,晴,Jia Qing,JQ,20,诗词，好山佳水照晴檐。,226,525,2167,156,0.0387,0.9613,81,96,88,78,4.589,101
31545,怡茹,怡,茹,Yi Ru,YR,17,诗词，怡神茹澹。,241,524,2087,224,0.0064,0.9936,81,96,87,78,4.5584,10
33231,云曦,云,曦,Yun Xi,YX,24,诗词，云飞彩云曦。,223,523,1983,128,0.4587,0.5413,80,96,87,78,4.758,101
33767,元欣,元,欣,Yuan Xin,YX,12,诗词，黎元欢欣走相问。,177,523,1952,100,0.4787,0.5213,83,96,89,79,4.5186,11
31131,颖瑶,颖,瑶,Ying Yao,YY,27,诗词，擢颖疑瑶华。,217,522,2114,118,0.0231,0.9769,81,96,86,78,4.5125,10
45761,欣薇,欣,薇,Xin Wei,XW,24,诗词，林壑欣欣动蕨薇。,270,521,1426,110,0.003,0.997,83,96,88,79,4.5184,11
28786,雯月,雯,月,Wen Yue,WY,16,诗词，雯霞吐月钩。,234,520,2283,181,0.0048,0.9952,80,96,86,77,4.6357,11
30104,伊晨,伊,晨,Yi Chen,YC,17,诗词，却瞻霖雨作伊晨。,220,519,2187,136,0.1472,0.8528,80,96,88,78,4.5142,101
20614,茗月,茗,月,Ming Yue,MY,13,诗词，仙茗清泠带月煎。,235,518,3152,462,0.0751,0.9249,80,96,84,76,4.4411,101
28852,沁雪,沁,雪,Qin Xue,QX,18,诗词，香沁梅梢新雪。,212,518,2277,124,0.0242,0.9758,79,94,82,76,4.0874,101
27461,艺芸,艺,芸,Yi Yun,YY,11,诗词，艺芸堪亚好。,234,517,2395,181,0.0116,0.9884,82,96,88,78,4.5009,100
30440,晨薇,晨,薇,Chen Wei,CW,27,诗词，晨兴采薇蕨。,197,517,2159,165,0.0074,0.9926,82,96,87,77,4.6995,101
28155,婷月,婷,月,Ting Yue,TY,16,诗词，娉婷心似纤纤月。,234,515,2336,219,0.0009,0.9991,80,94,83,75,4.0322,101
33415,若言,若,言,Ruo Yan,RY,15,诗词，若言琴上有琴声。,226,515,1972,187,0.3668,0.6332,80,94,83,73,4.8062,101
38372,韵瑶,韵,瑶,Yun Yao,YY,27,诗词，韵绕瑶琴。,264,514,1713,114,0.0131,0.9869,81,96,86,78,4.396,101
45177,欣雪,欣,雪,Xin Xue,XX,19,诗词，尔雅欣同小雪吟。,286,513,1445,56,0.0447,0.9553,81,95,86,76,4.481,101
22773,颖思,颖,思,Ying Si,YS,22,诗词，颖然材思精。,172,510,2869,265,0.0541,0.9459,78,93,83,76,4.5364,101
28530,若梦,若,梦,Ruo Meng,RM,19,成语，浮生若梦。,214,509,2244,147,0.0679,0.9321,78,90,81,73,4.2506,101
31635,诗雪,诗,雪,Shi Xue,SX,19,诗词，诗兴翩翩度雪溪。,220,509,2082,176,0.0884,0.9116,80,95,85,76,4.6873,101
41567,婷怡,婷,怡,Ting Yi,TY,20,诗词，娉婷迥自怡。,267,508,1573,91,0.0005,0.9995,83,96,86,79,4.4974,10
28816,雨淇,雨,淇,Yu Qi,YQ,19,诗词，春泥秋雨淇门中。,225,507,2279,163,0.1625,0.8375,81,96,89,77,4.4264,101
38289,云彤,云,彤,Yun Tong,YT,11,诗词，金犀池上火云彤。,198,507,1713,151,0.2091,0.7909,80,96,87,78,4.6501,101
29030,悦晨,悦,晨,Yue Chen,YC,21,诗词，历北林而悦晨风。,203,506,2264,142,0.3063,0.6937,80,96,85,77,4.783,101
33141,潇怡,潇,怡,Xiao Yi,XY,22,诗词，清风潇洒最怡神。,191,506,1990,149,0.0285,0.9715,83,96,88,80,4.1516,10
24197,馨云,馨,云,Xin Yun,XY,24,诗词，芳馨未云息。,215,504,2707,706,0.0164,0.9836,81,96,88,78,4.8702,11
25059,若含,若,含,Ruo Han,RH,15,诗词，花曾识面若含笑。,225,503,2596,440,0.0523,0.9477,79,94,82,74,3.9245,101
34360,依欣,依,欣,Yi Xin,YX,16,诗词，依样欣欣新绿逗。,206,501,1911,123,0.1008,0.8992,83,96,89,79,4.5694,11
38382,云琳,云,琳,Yun Lin,YL,16,诗词，碧云缥缈月琳琅。,236,498,1704,116,0.1068,0.8932,82,96,88,77,4.446,11
39508,婷瑶,婷,瑶,Ting Yao,TY,26,诗词，娉婷仙子下瑶宫。,246,498,1660,173,0.0005,0.9995,81,94,84,78,3.679,101
23739,依璇,依,璇,Yi Xuan,YX,23,诗词，依稀望璇极。,204,497,2759,524,0.0134,0.9866,80,96,87,78,3.9846,11
27870,若伊,若,伊,Ruo Yi,RY,14,诗词，隔水若伊人。,236,495,2351,537,0.0597,0.9403,81,96,84,75,4.9777,101
33855,心恬,心,恬,Xin Tian,XT,13,诗词，身心静恬。,185,495,1945,153,0.0371,0.9629,77,95,84,77,3.7345,101
60529,诗柳,诗,柳,Shi Liu,SL,17,诗词，谢女雪诗栽柳絮。,321,495,1056,60,0.2843,0.7157,76,94,80,74,3.9453,101
21828,芷伊,芷,伊,Zhi Yi,ZY,13,诗词，湘中兰芷伊谁赠。,212,493,2985,609,0.0064,0.9936,81,96,86,78,4.0022,100
30664,宇瑶,宇,瑶,Yu Yao,YY,20,诗词，玉宇瑶天阙。,205,493,2145,137,0.1379,0.8621,82,96,89,78,4.7356,101
30983,霁月,霁,月,Ji Yue,JY,18,成语，光风霁月。,188,492,2123,169,0.0863,0.9137,78,93,81,75,3.7708,101
34309,依琪,依,琪,Yi Qi,YQ,20,诗词，来依琪苑静。,216,492,1915,110,0.0851,0.9149,82,96,88,76,5.1852,101
11355,潇月,潇,月,Xiao Yue,XY,18,诗词，潇湘深夜月明时。,209,490,5468,2429,0.0521,0.9479,80,96,86,77,4.5011,101
21406,姿颖,姿,颖,Zi Ying,ZY,22,诗词，三秀标姿颖不凡。,223,490,3041,464,0.0055,0.9945,83,96,86,77,4.0564,101
43146,韵雪,韵,雪,Yun Xue,YX,24,诗词，清韵须知冰雪同。,252,490,1524,110,0.016,0.984,80,95,84,77,4.148,101
36870,心韵,心,韵,Xin Yun,XY,17,诗词，心平声韵和。,204,489,1769,100,0.0536,0.9464,80,96,86,78,4.717,101
36952,羽帆,羽,帆,Yu Fan,YF,12,诗词，羽信惊帆影。,228,486,1775,133,0.3848,0.6152,78,96,85,77,4.7001,11
44402,童欣,童,欣,Tong Xin,TX,20,诗词，童欣耄欢。,231,484,1471,104,0.2814,0.7186,81,95,82,75,3.904,101
40360,怡薇,怡,薇,Yi Wei,YW,24,诗词，怡神散发思采薇。,239,483,1624,132,0.0025,0.9975,83,96,88,81,4.1959,101
31653,艺瑶,艺,瑶,Yi Yao,YY,18,诗词，艺花抚瑶琴。,231,482,2080,243,0.034,0.966,82,96,88,77,4.6172,101
29494,泽萱,泽,萱,Ze Xuan,ZX,20,诗词，泽兰萱草比多言。,217,481,2230,217,0.279,0.721,81,96,86,77,4.8727,10
34033,云心,云,心,Yun Xin,YX,8,诗词，云无心以出岫。,245,480,1934,151,0.3418,0.6582,79,95,86,75,5.0214,101
21982,姝瑶,姝,瑶,Shu Yao,SY,23,诗词，仙姝并立瑶池东。,187,478,2963,530,0.0009,0.9991,81,96,84,76,4.6052,10
34021,心逸,心,逸,Xin Yi,XY,15,诗词，身安心自逸。,227,478,1932,148,0.4627,0.5373,80,96,87,75,4.1561,101
34542,云潇,云,潇,Yun Xiao,YX,18,诗词，洞庭云水潇湘雨。,200,478,1895,202,0.2855,0.7145,78,95,85,76,4.5958,101
13766,曦月,曦,月,Xi Yue,XY,24,诗词，阳曦曜星月。,205,476,4588,1958,0.0896,0.9104,79,96,85,77,4.6353,101
23256,一菡,一,菡,Yi Han,YH,12,诗词，一池菡萏映涟漪。,218,476,2808,252,0.0268,0.9732,80,96,89,78,4.3995,11
36530,羽晴,羽,晴,Yu Qing,YQ,18,诗词，九皋羽翼下晴空。,210,476,1797,107,0.0404,0.9596,80,96,87,78,4.4192,101
24186,晨语,晨,语,Chen Yu,CY,20,诗词，桐叶晨飘蛩夜语。,226,475,2706,268,0.2841,0.7159,80,96,86,78,4.5243,101
39024,梦元,梦,元,Meng Yuan,MY,15,诗词，殿前梦笔状元策。,203,473,1682,178,0.3669,0.6331,81,95,87,75,4.7863,101
38310,心馨,心,馨,Xin Xin,XX,24,诗词，心事江篱岸芷馨。,220,472,1707,229,0.0961,0.9039,82,96,87,75,4.6496,101
46454,云怡,云,怡,Yun Yi,YY,12,诗词，岭上白云君自怡。,213,472,1400,112,0.0935,0.9065,83,96,90,79,4.3732,101
35495,心琳,心,琳,Xin Lin,XL,16,诗词，清心见琳宇。,224,471,1849,123,0.0771,0.9229,82,96,87,76,4.9664,101
39340,博思,博,思,Bo Si,BS,21,诗词，知君博物饶才思。,195,471,1648,100,0.3906,0.6094,78,92,82,74,4.581,101
25126,诗欣,诗,欣,Shi Xin,SX,16,诗词，诗成心自欣。,193,470,2613,409,0.2721,0.7279,83,96,88,78,4.9785,101
32443,云涵,云,涵,Yun Han,YH,15,诗词，天光云影碧相涵。,207,470,2031,201,0.2754,0.7246,81,96,89,78,4.6001,101
33621,心缘,心,缘,Xin Yuan,XY,16,诗词，同心有缘千里。,253,469,1899,131,0.2757,0.7243,77,92,80,71,4.0196,101
37445,诗薇,诗,薇,Shi Wei,SW,24,诗词，诗成更忆故山薇。,191,469,1752,104,0.0062,0.9938,82,96,88,79,4.6222,101
32677,丝语,丝,语,Si Yu,SY,14,诗词，柳吐金丝莺语早。,216,467,1998,128,0.0182,0.9818,78,92,81,75,3.0093,101
36395,心桐,心,桐,Xin Tong,XT,14,诗词，秋心夜上梧桐月。,219,467,1802,124,0.3452,0.6548,80,96,86,76,4.7068,101
57491,涵柳,涵,柳,Han Liu,HL,20,诗词，濯濯风涵柳。,282,467,1119,73,0.1846,0.8154,76,92,80,76,3.2172,101
19521,梓含,梓,含,Zi Han,ZH,18,诗词，桑梓最含情。,192,465,3324,1044,0.1151,0.8849,79,96,87,78,4.0908,10
34152,逸雪,逸,雪,Yi Xue,YX,22,诗词，逸士踏馀三径雪。,205,463,1927,81,0.1182,0.8818,81,95,85,77,4.8213,101
34922,涵雪,涵,雪,Han Xue,HX,22,诗词，水月光涵疑雪夜。,225,463,1883,138,0.0524,0.9476,80,95,85,77,4.5306,101
27274,宇函,宇,函,Yu Han,YH,14,诗词，栋宇才函丈。,223,462,2410,184,0.3279,0.6721,80,96,87,79,4.1871,11
49925,羽琳,羽,琳,Yu Lin,YL,18,诗词，羽客佩琳琅。,239,462,1300,50,0.0485,0.9515,82,96,88,79,4.5134,11
39626,晨思,晨,思,Chen Si,CS,20,诗词，雨后晨初意思清。,191,461,1655,105,0.186,0.814,78,93,83,75,4.5808,101
40689,程晨,程,晨,Cheng Chen,CC,23,诗词，程文堆案晨兴早。,183,461,1611,75,0.472,0.528,80,94,82,74,4.7574,11
44557,茜瑶,茜,瑶,Qian Yao,QY,23,诗词，茜纱窗下理瑶琴。,249,461,1466,187,0.0019,0.9981,81,96,84,77,3.7723,11
40370,沐晨,沐,晨,Mu Chen,MC,18,诗词，沐雨冲风夜向晨。,204,459,1623,132,0.491,0.509,79,94,80,74,4.3784,101
39122,心愉,心,愉,Xin Yu,XY,16,诗词，吟咏心自愉。,183,456,1677,145,0.3243,0.6757,79,95,86,80,3.1682,101
39517,亦晴,亦,晴,Yi Qing,YQ,18,诗词，宜雨亦宜晴。,190,454,1659,116,0.0848,0.9152,80,96,87,78,4.4031,100
45995,琳月,琳,月,Lin Yue,LY,16,诗词，琳宫辉煌丽日月。,231,453,1418,100,0.0139,0.9861,80,94,84,75,4.3713,101
51067,羽柔,羽,柔,Yu Rou,YR,15,诗词，玉蝶交加翅羽柔。,230,453,1269,59,0.0168,0.9832,78,94,83,77,3.9391,101
40657,梦语,梦,语,Meng Yu,MY,20,诗词，书意与梦语。,223,452,1606,86,0.0542,0.9458,80,95,84,72,4.7941,101
36708,语琪,语,琪,Yu Qi,YQ,21,诗词，言语倾琪琚。,216,451,1785,162,0.0317,0.9683,82,96,88,79,4.2603,11
39677,馨雪,馨,雪,Xin Xue,XX,31,诗词，馨香拥兰雪。,251,450,1652,155,0.0049,0.9951,80,96,86,78,4.2068,101
47731,心柔,心,柔,Xin Rou,XR,13,诗词，蕙心兰态见柔情。,230,448,1362,67,0.0272,0.9728,78,92,82,75,3.94,101
27147,紫茹,紫,茹,Zi Ru,ZR,21,诗词，紫芝春可茹。,204,446,2421,274,0.0052,0.9948,80,96,87,78,4.4917,100
42476,心甜,心,甜,Xin Tian,XT,15,诗词，一半清心一半甜。,209,445,1537,91,0.0391,0.9609,77,94,82,74,3.9455,100
44596,一薇,一,薇,Yi Wei,YW,17,诗词，一池月浸紫薇花。,175,445,1465,91,0.011,0.989,82,96,90,76,4.3371,101
77415,元瑶,元,瑶,Yuan Yao,YY,18,诗词，人间元自有瑶池。,329,444,801,50,0.163,0.837,81,96,85,77,4.6838,11
47671,艺雪,艺,雪,Yi Xue,YX,15,诗词，艺苑才高白雪歌。,217,441,1364,93,0.0413,0.9587,81,96,87,77,4.4528,11
44611,羽昕,羽,昕,Yu Xin,YX,14,诗词，眼中羽檄昕宵别。,207,439,1464,85,0.2481,0.7519,81,96,87,78,3.9192,10
39723,元婷,元,婷,Yuan Ting,YT,16,诗词，开元天子惜娉婷。,175,432,1648,95,0.0092,0.9908,82,96,87,76,4.8441,10
44352,心晨,心,晨,Xin Chen,XC,15,诗词，心似晨星还伴月。,211,432,1461,123,0.4164,0.5836,80,96,86,76,5.0111,101
53523,妍雪,妍,雪,Yan Xue,YX,18,诗词，妍姿蕙雪兰风。,226,430,1208,55,0.0013,0.9987,80,95,84,76,4.0611,101
33247,梓月,梓,月,Zi Yue,ZY,15,诗词，梓树花香月半明。,201,429,1982,168,0.169,0.831,80,96,89,77,4.6016,11
37664,嘉晴,嘉,晴,Jia Qing,JQ,26,诗词，嘉树晴光艳。,187,427,1742,114,0.0773,0.9227,81,96,88,78,4.6127,11
31850,睿瑶,睿,瑶,Rui Yao,RY,28,诗词，睿藻洒瑶篇。,185,425,2068,174,0.0722,0.9278,81,96,86,78,4.7174,11
40572,潇雪,潇,雪,Xiao Xue,XX,25,诗词，潇湘洞庭白雪中。,201,425,1616,220,0.0385,0.9615,80,95,84,76,4.1466,101
50151,伊瑶,伊,瑶,Yi Yao,YY,20,诗词，伊郁瑶瑟情。,232,425,1293,62,0.0191,0.9809,81,96,87,78,4.6194,11
38535,茜月,茜,月,Qian Yue,QY,13,诗词，茜纱窗外月如霜。,219,424,1704,147,0.0032,0.9968,80,95,84,77,4.151,101
38899,欣卉,欣,卉,Xin Hui,XH,13,诗词，欣欣卉并荣。,185,424,1687,159,0.0082,0.9918,81,96,86,78,4.4084,101
55799,傲晴,傲,晴,Ao Qing,AQ,24,诗词，梅留傲骨撑晴昊。,252,424,1156,54,0.0374,0.9626,78,90,77,74,2.9006,100
33092,诗茗,诗,茗,Shi Ming,SM,17,诗词，十载知心诗与茗。,170,422,1992,304,0.2387,0.7613,80,96,86,77,4.9182,101
54440,佳诗,佳,诗,Jia Shi,JS,16,诗词，佳诗如隽永。,191,421,1187,61,0.1379,0.8621,78,96,86,78,4.3356,101
48292,含雪,含,雪,Han Xue,HX,18,诗词，窗含西岭千秋雪。,203,420,1315,93,0.0439,0.9561,79,92,81,75,3.7314,101
35375,佳语,佳,语,Jia Yu,JY,17,诗词，千载杜陵佳语在。,212,419,1857,154,0.1647,0.8353,81,96,89,77,4.2189,101
55545,茜薇,茜,薇,Qian Wei,QW,25,诗词，茜紫薇红。,228,418,1162,251,0.0001,0.9999,82,96,84,78,3.85,10
34669,涵语,涵,语,Han Yu,HY,20,诗词，月涵花态语如弦。,207,416,1897,264,0.1594,0.8406,80,96,86,77,3.9623,11
45508,泽怡,泽,怡,Ze Yi,ZY,16,诗词，泽畔藕花怡旅况。,194,415,1434,79,0.26,0.74,83,96,89,77,4.8228,10
47942,云颖,云,颖,Yun Ying,YY,17,诗词，瞻云颖上情。,192,414,1352,99,0.0953,0.9047,83,96,90,78,4.1788,101
67996,融雪,融,雪,Rong Xue,RX,27,诗词，暖风融雪晴方好。,272,414,925,44,0.0659,0.9341,79,92,82,77,2.9269,101
47396,云莹,云,莹,Yun Ying,YY,14,诗词，地境云光莹。,200,413,1372,72,0.0389,0.9611,83,96,89,79,4.324,101
28047,颖星,颖,星,Ying Xing,YX,22,诗词，垂颖馀光近帝星。,158,411,2341,765,0.4341,0.5659,80,93,83,74,4.7076,11
51542,桐欣,桐,欣,Tong Xin,TX,18,诗词，桐孙扶杖更欣欣。,195,411,1257,75,0.3629,0.6371,81,96,83,75,3.9838,100
37316,童瑶,童,瑶,Tong Yao,TY,26,诗词，呼童抱瑶琴。,181,410,1758,166,0.0767,0.9233,79,92,80,74,3.7537,11
42622,昊月,昊,月,Hao Yue,HY,12,诗词，昊天出华月。,183,410,1534,147,0.3838,0.6162,80,96,85,75,4.8728,101
48377,云晴,云,晴,Yun Qing,YQ,16,诗词，草香沙暖水云晴。,181,408,1321,62,0.09,0.91,80,95,87,76,4.8677,101
34153,星涵,星,涵,Xing Han,XH,20,诗词，星河夜半涵。,188,407,1926,293,0.3653,0.6347,81,95,84,75,4.8843,101
43427,心晴,心,晴,Xin Qing,XQ,16,诗词，心逐晴云万里南。,228,406,1468,80,0.0646,0.9354,80,93,81,72,4.9882,101
44972,熙月,熙,月,Xi Yue,XY,18,诗词，楚舞熙风月。,192,406,1452,136,0.2481,0.7519,80,96,87,77,4.8725,11
51242,忆晨,忆,晨,Yi Chen,YC,15,诗词，忆昔凌晨泛雪湖。,188,400,1258,89,0.2311,0.7689,80,96,87,78,4.1029,101
67791,云薇,云,薇,Yun Wei,YW,20,诗词，孤云伴采薇。,226,400,931,90,0.009,0.991,82,96,88,77,4.7074,101
43118,羽霏,羽,霏,Yu Fei,YF,22,诗词，鸣弦落羽雪霏霏。,203,396,1516,102,0.093,0.907,79,96,86,77,3.9893,11
52859,怡月,怡,月,Yi Yue,YY,12,诗词，夜静怡情月满林。,233,394,1224,189,0.0506,0.9494,81,96,88,78,4.6483,101
45323,云宵,云,宵,Yun Xiao,YX,14,诗词，注目云宵看凤翔。,193,392,1440,104,0.366,0.634,74,92,81,74,3.5658,101
58131,云嘉,云,嘉,Yun Jia,YJ,18,诗词，风云嘉会。,204,392,1104,100,0.4606,0.5394,80,96,88,78,4.6839,101
43622,语琦,语,琦,Yu Qi,YQ,21,诗词，等闲言语变瑰琦。,200,390,1498,105,0.0453,0.9547,82,96,88,78,4.1369,10
98524,含卉,含,卉,Han Hui,HH,12,诗词，百物含芳卉。,302,390,604,19,0.008,0.992,79,95,81,77,3.0402,10
49803,伊晴,伊,晴,Yi Qing,YQ,18,诗词，伊水晴光碧玉秋。,180,389,1303,76,0.0164,0.9836,80,96,87,77,4.4409,101
25424,蕊嘉,蕊,嘉,Rui Jia,RJ,29,诗词，篱蕊酬嘉节。,184,388,2580,704,0.0148,0.9852,80,95,84,77,3.9768,10
31333,思妙,思,妙,Si Miao,SM,16,成语，奇思妙想。,167,384,2100,276,0.1992,0.8008,74,93,83,75,3.837,101
52720,嘉思,嘉,思,Jia Si,JS,23,诗词，修然有嘉思。,186,383,1226,109,0.191,0.809,79,95,86,76,4.6751,101
59081,云萱,云,萱,Yun Xuan,YX,16,诗词，云舍萱花凌雪芳。,209,383,1083,111,0.1019,0.8981,81,96,88,78,4.4272,11
45504,韵晴,韵,晴,Yun Qing,YQ,25,诗词，月华流韵彻晴空。,163,382,1435,171,0.0113,0.9887,80,96,84,75,4.4672,101
41015,睿雪,睿,雪,Rui Xue,RX,25,诗词，睿藻惊传瑞雪歌。,174,381,1597,88,0.0868,0.9132,80,94,84,76,4.4168,11
45888,如茵,如,茵,Ru Yin,RY,15,成语，绿草如茵。,159,381,1422,134,0.0115,0.9885,76,92,80,74,4.1441,101
52197,亦雪,亦,雪,Yi Xue,YX,17,诗词，江上亦春雪。,187,381,1240,50,0.1166,0.8834,80,96,86,77,4.8371,101
43335,羽童,羽,童,Yu Tong,YT,18,诗词，羽童吟作步虚词。,175,380,1508,101,0.3227,0.6773,79,96,87,77,4.3481,101
53323,羽然,羽,然,Yu Ran,YR,18,诗词，羽翼自然成。,211,380,1213,73,0.3327,0.6673,79,96,85,76,5.1433,101
43882,含月,含,月,Han Yue,HY,11,诗词，含烟带月碧于蓝。,180,376,1490,217,0.0593,0.9407,79,95,83,74,4.0258,101
55850,一思,一,思,Yi Si,YS,10,诗词，一字相思。,177,376,1149,113,0.2553,0.7447,78,94,84,73,4.7434,101
77870,婷雪,婷,雪,Ting Xue,TX,23,诗词，不见娉婷带雪时。,249,374,795,29,0.0007,0.9993,80,93,83,76,3.1789,11
35861,若语,若,语,Ruo Yu,RY,17,诗词，花若解语。,204,373,1830,182,0.1772,0.8228,80,96,85,76,4.4892,101
65398,柔雪,柔,雪,Rou Xue,RX,20,诗词，柔肌映雪。,258,373,971,114,0.0202,0.9798,79,90,81,76,2.8719,101
61815,瑶璐,瑶,璐,Yao Lu,YL,31,诗词，凉影乱瑶璐。,204,372,1033,79,0.0126,0.9874,79,94,82,77,3.385,100
48546,皓雪,皓,雪,Hao Xue,HX,23,诗词，飞霜皓如雪。,171,368,1337,101,0.2098,0.7902,80,92,81,75,4.2508,101
37602,紫墨,紫,墨,Zi Mo,ZM,27,诗词，黄麻紫墨星争光。,205,367,1745,246,0.1703,0.8297,74,95,83,77,3.6455,100
88957,瑶雪,瑶,雪,Yao Xue,YX,25,诗词，瑶台雪花数千点。,261,367,682,24,0.0178,0.9822,79,92,82,76,3.2061,101
66128,云雯,云,雯,Yun Wen,YW,16,诗词，好云乘雨到雯峰。,173,366,958,54,0.0197,0.9803,81,95,87,77,4.3319,10
64029,逸思,逸,思,Yi Si,YS,20,诗词，逸思生风翰。,177,365,993,81,0.2095,0.7905,79,96,85,77,4.5922,101
46326,泽彤,泽,彤,Ze Tong,ZT,15,诗词，梦泽表彤弓。,178,359,1408,193,0.474,0.526,80,95,86,76,4.7802,10
61498,忆柳,忆,柳,Yi Liu,YL,13,诗词，忆昔东风御柳斜。,189,359,1038,57,0.1452,0.8548,76,93,80,75,3.3958,101
50724,元琳,元,琳,Yuan Lin,YL,16,诗词，谢家元自识琳琅。,143,358,1277,74,0.1681,0.8319,82,96,89,76,4.3108,100
49212,韵思,韵,思,Yun Si,YS,22,诗词，千秋流韵使人思。,172,357,1318,101,0.0312,0.9688,78,94,82,76,4.266,101
47177,艺晴,艺,晴,Yi Qing,YQ,16,诗词，耕艺兮雨晴。,157,356,1380,130,0.0293,0.9707,81,96,88,79,4.5917,11
82961,茗雪,茗,雪,Ming Xue,MX,20,诗词，一杯春茗雪花轻。,242,356,730,36,0.0558,0.9442,80,93,83,76,3.6146,101
48432,湘月,湘,月,Xiang Yue,XY,16,诗词，湘江好烟月。,175,354,1341,179,0.095,0.905,80,94,84,75,4.8215,101
51740,雨茹,雨,茹,Yu Ru,YR,17,诗词，但道雨多蔬茹肥。,163,354,1251,77,0.0083,0.9917,81,96,88,78,4.2796,10
112836,凝蝶,凝,蝶,Ning Die,ND,31,诗词，光凝蝶翅明。,300,354,512,30,0.001,0.999,73,83,76,74,1.6859,100
59100,若月,若,月,Ruo Yue,RY,12,诗词，皎若月在天。,184,352,1086,62,0.0793,0.9207,80,89,81,72,4.2492,101
59345,樱雪,樱,雪,Ying Xue,YX,26,诗词，处处山樱雪满丛。,212,352,1075,66,0.0024,0.9976,78,92,80,75,3.4578,101
80363,茗薇,茗,薇,Ming Wei,MW,25,诗词，见童烹茗荐薇蕨。,203,350,768,48,0.0038,0.9962,82,96,85,77,3.9,10
53575,泽瑶,泽,瑶,Ze Yao,ZY,22,诗词，曾经泽畔闻瑶瑟。,171,348,1207,83,0.282,0.718,81,94,86,76,4.1756,11
59246,蕙茹,蕙,茹,Hui Ru,HR,24,诗词，蕙荪成茅茹。,181,348,1083,74,0.0007,0.9993,80,95,83,78,3.4935,101
69166,依薇,依,薇,Yi Wei,YW,24,诗词，不然玉堂依紫薇。,172,346,908,42,0.0019,0.9981,82,96,87,75,4.5165,101
43539,姝月,姝,月,Shu Yue,SY,13,诗词，燕姝对明月。,145,345,1501,412,0.0015,0.9985,80,96,84,75,4.344,101
87829,元彤,元,彤,Yuan Tong,YT,11,诗词，元日彤庭实。,211,344,692,103,0.3088,0.6912,80,95,84,74,4.9221,10
86151,茜雪,茜,雪,Qian Xue,QX,20,诗词，茜雪照春空。,244,343,707,74,0.0023,0.9977,80,94,82,76,3.5637,101
56291,欣晴,欣,晴,Xin Qing,XQ,20,诗词，草树欣欣照晚晴。,173,342,1144,65,0.0318,0.9682,81,96,86,76,4.9825,101
84190,奇思,奇,思,Qi Si,QS,17,成语，奇思妙想。,208,341,722,46,0.4015,0.5985,78,92,80,73,4.2002,101
52689,紫宇,紫,宇,Zi Yu,ZY,18,诗词，紫芝眉宇。,169,339,1228,123,0.4289,0.5711,83,96,90,79,4.3381,100
87744,伊薇,伊,薇,Yi Wei,YW,22,诗词，伊迩紫薇垣。,202,338,691,34,0.0015,0.9985,82,96,87,80,4.1176,10
67280,泽馨,泽,馨,Ze Xin,ZX,28,诗词，自是承宗德泽馨。,166,337,937,68,0.3417,0.6583,82,95,86,76,4.2982,101
98707,悦雪,悦,雪,Yue Xue,YX,21,诗词，飞雪悦朱颜。,258,336,603,29,0.0574,0.9426,80,95,85,77,3.7754,2
84066,云韵,云,韵,Yun Yun,YY,17,诗词，云冷月明清有韵。,194,333,724,55,0.075,0.925,80,96,87,78,4.4613,101
101601,语柳,语,柳,Yu Liu,YL,18,诗词，两岸雨收莺语柳。,204,333,582,13,0.0402,0.9598,76,92,79,74,3.6016,100
65279,泽菲,泽,菲,Ze Fei,ZF,19,诗词，春生泽国芳菲早。,180,332,968,110,0.1949,0.8051,81,94,85,76,4.6226,101
63081,云靖,云,靖,Yun Jing,YJ,17,诗词，星碉云堡靖山梁。,146,331,1009,89,0.4583,0.5417,79,95,85,76,4.6369,101
61677,莹月,莹,月,Ying Yue,YY,14,诗词，卓竖莹莹明月现。,174,329,1036,145,0.0072,0.9928,80,94,84,75,4.2703,101
79738,语雪,语,雪,Yu Xue,YX,20,诗词，寄语雪中花。,229,329,773,45,0.0101,0.9899,80,95,84,77,4.4755,101
64421,辰月,辰,月,Chen Yue,CY,11,诗词，更值良辰星月高。,166,328,964,134,0.1748,0.8252,80,93,82,74,4.8109,101
55714,知涵,知,涵,Zhi Han,ZH,19,诗词，知涵云谷几多云。,161,326,1158,73,0.3369,0.6631,80,96,85,75,4.5984,101
58838,泽萌,泽,萌,Ze Meng,ZM,19,诗词，君看馀泽滋萌达。,160,324,1091,102,0.469,0.531,79,92,82,75,4.4566,11
55378,奕晴,奕,晴,Yi Qing,YQ,21,诗词，奕奕梨花照晚晴。,149,323,1166,148,0.0757,0.9243,81,96,87,76,4.6452,101
55733,晴月,晴,月,Qing Yue,QY,16,诗词，团团新晴月。,143,323,1157,73,0.0259,0.9741,79,92,83,74,3.9673,101
64300,逸诗,逸,诗,Yi Shi,YS,19,诗词，清新俊逸属诗家。,136,322,989,76,0.2719,0.7281,78,94,82,75,4.5109,101
